sell_out,B,all,W,var,2021-03-28,11736.0
sell_out,C,바,W,var,2021-01-10,2045.0
sell_out,C,바,W,var,2021-01-17,2439.0
sell_out,C,바,W,var,2021-01-24,2617.0
sell_out,C,바,W,var,2021-01-31,2698.0
sell_out,C,바,W,var,2021-02-07,2736.0
sell_out,C,바,W,var,2021-02-14,2753.0
sell_out,C,바,W,var,2021-02-21,2762.0
sell_out,C,바,W,var,2021-02-28,2766.0
sell_out,C,바,W,var,2021-03-07,2768.0
sell_out,C,바,W,var,2021-03-14,2769.0
sell_out,C,바,W,var,2021-03-21,2769.0
sell_out,C,바,W,var,2021-03-28,2770.0
sell_out,C,나,W,var,2021-01-10,3205.0
sell_out,C,나,W,var,2021-01-17,3707.0
sell_out,C,나,W,var,2021-01-24,3881.0
sell_out,C,나,W,var,2021-01-31,3941.0
sell_out,C,나,W,var,2021-02-07,3961.0
sell_out,C,나,W,var,2021-02-14,3968.0
sell_out,C,나,W,var,2021-02-21,3970.0
sell_out,C,나,W,var,2021-02-28,3971.0
sell_out,C,나,W,var,2021-03-07,3971.0
sell_out,C,나,W,var,2021-03-14,3971.0
sell_out,C,나,W,var,2021-03-21,3971.0
sell_out,C,나,W,var,2021-03-28,3971.0
sell_out,C,마,W,var,2021-01-10,1445.0
sell_out,C,마,W,var,2021-01-17,5727.0
sell_out,C,마,W,var,2021-01-24,12122.0
sell_out,C,마,W,var,2021-01-31,18498.0
sell_out,C,마,W,var,2021-02-07,24376.0
sell_out,C,마,W,var,2021-02-14,29685.0
sell_out,C,마,W,var,2021-02-21,34453.0
sell_out,C,마,W,var,2021-02-28,38729.0
sell_out,C,마,W,var,2021-03-07,42562.0
sell_out,C,마,W,var,2021-03-14,45997.0
sell_out,C,마,W,var,2021-03-21,49075.0
sell_out,C,마,W,var,2021-03-28,51834.0
sell_out,C,all,W,var,2021-01-10,16931.0
sell_out,C,all,W,var,2021-01-17,29733.0
sell_out,C,all,W,var,2021-01-24,41962.0
sell_out,C,all,W,var,2021-01-31,51941.0
sell_out,C,all,W,var,2021-02-07,59653.0
sell_out,C,all,W,var,2021-02-14,65485.0
sell_out,C,all,W,var,2021-02-21,69856.0
sell_out,C,all,W,var,2021-02-28,73119.0
sell_out,C,all,W,var,2021-03-07,75551.0
sell_out,C,all,W,var,2021-03-14,77362.0
sell_out,C,all,W,var,2021-03-21,78710.0
sell_out,C,all,W,var,2021-03-28,79714.0
sell_out,all,바,W,var,2021-01-10,11967.0
sell_out,all,바,W,var,2021-01-17,14587.0
sell_out,all,바,W,var,2021-01-24,16092.0
sell_out,all,바,W,var,2021-01-31,16963.0
sell_out,all,바,W,var,2021-02-07,17471.0
sell_out,all,바,W,var,2021-02-14,17771.0
sell_out,all,바,W,var,2021-02-21,17949.0
sell_out,all,바,W,var,2021-02-28,18056.0
sell_out,all,바,W,var,2021-03-07,18122.0
sell_out,all,바,W,var,2021-03-14,18163.0
sell_out,all,바,W,var,2021-03-21,18188.0
sell_out,all,바,W,var,2021-03-28,18205.0
sell_out,all,가,W,var,2021-01-10,17908.0
sell_out,all,가,W,var,2021-01-17,19979.0
sell_out,all,가,W,var,2021-01-24,20789.0
sell_out,all,가,W,var,2021-01-31,21113.0
sell_out,all,가,W,var,2021-02-07,21247.0
sell_out,all,가,W,var,2021-02-14,21305.0
sell_out,all,가,W,var,2021-02-21,21333.0
sell_out,all,가,W,var,2021-02-28,21346.0
sell_out,all,가,W,var,2021-03-07,21354.0
sell_out,all,가,W,var,2021-03-14,21358.0
sell_out,all,가,W,var,2021-03-21,21361.0
sell_out,all,가,W,var,2021-03-28,21362.0
sell_out,all,다,W,var,2021-01-10,19976.0
sell_out,all,다,W,var,2021-01-17,23717.0
sell_out,all,다,W,var,2021-01-24,27075.0
sell_out,all,다,W,var,2021-01-31,30099.0
sell_out,all,다,W,var,2021-02-07,32831.0
sell_out,all,다,W,var,2021-02-14,35307.0
sell_out,all,다,W,var,2021-02-21,37559.0
sell_out,all,다,W,var,2021-02-28,39613.0
sell_out,all,다,W,var,2021-03-07,41493.0
sell_out,all,다,W,var,2021-03-14,43218.0
sell_out,all,다,W,var,2021-03-21,44806.0
sell_out,all,다,W,var,2021-03-28,46271.0
sell_out,all,나,W,var,2021-01-10,7893.0
sell_out,all,나,W,var,2021-01-17,9072.0
sell_out,all,나,W,var,2021-01-24,9720.0
sell_out,all,나,W,var,2021-01-31,10086.0
sell_out,all,나,W,var,2021-02-07,10298.0
sell_out,all,나,W,var,2021-02-14,10422.0
sell_out,all,나,W,var,2021-02-21,10497.0
sell_out,all,나,W,var,2021-02-28,10542.0
sell_out,all,나,W,var,2021-03-07,10569.0
sell_out,all,나,W,var,2021-03-14,10585.0
sell_out,all,나,W,var,2021-03-21,10595.0
sell_out,all,나,W,var,2021-03-28,10602.0
sell_out,all,라,W,var,2021-01-10,1246.0
sell_out,all,라,W,var,2021-01-17,1470.0
sell_out,all,라,W,var,2021-01-24,1651.0
sell_out,all,라,W,var,2021-01-31,1796.0
sell_out,all,라,W,var,2021-02-07,1914.0
sell_out,all,라,W,var,2021-02-14,2011.0
sell_out,all,라,W,var,2021-02-21,2089.0
sell_out,all,라,W,var,2021-02-28,2154.0
sell_out,all,라,W,var,2021-03-07,2208.0
sell_out,all,라,W,var,2021-03-14,2252.0
sell_out,all,라,W,var,2021-03-21,2289.0
sell_out,all,라,W,var,2021-03-28,2320.0
sell_out,all,마,W,var,2021-01-10,1445.0
sell_out,all,마,W,var,2021-01-17,5727.0
sell_out,all,마,W,var,2021-01-24,12122.0
sell_out,all,마,W,var,2021-01-31,18498.0
sell_out,all,마,W,var,2021-02-07,24376.0
sell_out,all,마,W,var,2021-02-14,29685.0
sell_out,all,마,W,var,2021-02-21,34453.0
sell_out,all,마,W,var,2021-02-28,38729.0
sell_out,all,마,W,var,2021-03-07,42562.0
sell_out,all,마,W,var,2021-03-14,45997.0
sell_out,all,마,W,var,2021-03-21,49075.0
sell_out,all,마,W,var,2021-03-28,51834.0
sell_out,all,all,W,var,2021-01-10,76738.0
sell_out,all,all,W,var,2021-01-17,105324.0
sell_out,all,all,W,var,2021-01-24,128959.0
sell_out,all,all,W,var,2021-01-31,147096.0
sell_out,all,all,W,var,2021-02-07,160658.0
sell_out,all,all,W,var,2021-02-14,170704.0
sell_out,all,all,W,var,2021-02-21,178118.0
sell_out,all,all,W,var,2021-02-28,183582.0
sell_out,all,all,W,var,2021-03-07,187606.0
sell_out,all,all,W,var,2021-03-14,190570.0
sell_out,all,all,W,var,2021-03-21,192753.0
sell_out,all,all,W,var,2021-03-28,194360.0
