sell_type,cust_type,prod_type,time_type,model,dt,prediction
sell_out,A,all,W,lstm,2021-03-28,0.0
sell_out,B,바,W,lstm,2021-01-10,-16762.0
sell_out,B,바,W,lstm,2021-01-17,12394.0
sell_out,B,바,W,lstm,2021-01-24,21113.0
sell_out,B,바,W,lstm,2021-01-31,24415.0
sell_out,B,바,W,lstm,2021-02-07,8716.0
sell_out,B,바,W,lstm,2021-02-14,7358.0
sell_out,B,바,W,lstm,2021-02-21,3878.0
sell_out,B,바,W,lstm,2021-02-28,-16868.0
sell_out,B,바,W,lstm,2021-03-07,-39755.0
sell_out,B,바,W,lstm,2021-03-14,62614.0
sell_out,B,바,W,lstm,2021-03-21,-148134.0
sell_out,B,바,W,lstm,2021-03-28,-187092.0
sell_out,B,나,W,lstm,2021-01-10,93357.0
sell_out,B,나,W,lstm,2021-01-17,278896.0
sell_out,B,나,W,lstm,2021-01-24,97155.0
sell_out,B,나,W,lstm,2021-01-31,-71385.0
sell_out,B,나,W,lstm,2021-02-07,739933.0
sell_out,B,나,W,lstm,2021-02-14,-95094.0
sell_out,B,나,W,lstm,2021-02-21,969229.0
sell_out,B,나,W,lstm,2021-02-28,-517203.0
sell_out,B,나,W,lstm,2021-03-07,358233.0
sell_out,B,나,W,lstm,2021-03-14,161875.0
sell_out,B,나,W,lstm,2021-03-21,-47476.0
sell_out,B,나,W,lstm,2021-03-28,675380.0
sell_out,B,라,W,lstm,2021-01-10,357982.0
sell_out,B,라,W,lstm,2021-01-17,199144.0
sell_out,B,라,W,lstm,2021-01-24,77333.0
sell_out,B,라,W,lstm,2021-01-31,205908.0
sell_out,B,라,W,lstm,2021-02-07,-175752.0
sell_out,B,라,W,lstm,2021-02-14,-769102.0
sell_out,B,라,W,lstm,2021-02-21,782997.0
sell_out,B,라,W,lstm,2021-02-28,-1755426.0
sell_out,B,라,W,lstm,2021-03-07,-2363954.0
sell_out,B,라,W,lstm,2021-03-14,2670734.0
sell_out,B,라,W,lstm,2021-03-21,2385595.0
sell_out,B,라,W,lstm,2021-03-28,-270453.0
sell_out,B,all,W,lstm,2021-01-10,31810.0
sell_out,B,all,W,lstm,2021-01-17,-92432.0
sell_out,B,all,W,lstm,2021-01-24,-663828.0
sell_out,B,all,W,lstm,2021-01-31,-1948350.0
sell_out,B,all,W,lstm,2021-02-07,-208774.0
sell_out,B,all,W,lstm,2021-02-14,-1034041.0
sell_out,B,all,W,lstm,2021-02-21,1797487.0
sell_out,B,all,W,lstm,2021-02-28,-161237.0
sell_out,B,all,W,lstm,2021-03-07,743635.0
sell_out,B,all,W,lstm,2021-03-14,261596.0
sell_out,B,all,W,lstm,2021-03-21,-378743.0
sell_out,B,all,W,lstm,2021-03-28,-502316.0
sell_out,C,바,W,lstm,2021-01-10,3276.0
sell_out,C,바,W,lstm,2021-01-17,27507.0
sell_out,C,바,W,lstm,2021-01-24,-86278.0
sell_out,C,바,W,lstm,2021-01-31,-74667.0
sell_out,C,바,W,lstm,2021-02-07,-47423.0
sell_out,C,바,W,lstm,2021-02-14,-165299.0
sell_out,C,바,W,lstm,2021-02-21,-217351.0
sell_out,C,바,W,lstm,2021-02-28,16884.0
sell_out,C,바,W,lstm,2021-03-07,-224884.0
sell_out,C,바,W,lstm,2021-03-14,77309.0
sell_out,C,바,W,lstm,2021-03-21,-45295.0
sell_out,C,바,W,lstm,2021-03-28,165260.0
sell_out,C,나,W,lstm,2021-01-10,1886.0
