sell_type,cust_type,prod_type,time_type,model,dt,prediction
sell_out,B,나,W,lstm_vn,2021-03-28,6829.0
sell_out,B,라,W,lstm_vn,2021-01-10,2013.0
sell_out,B,라,W,lstm_vn,2021-01-17,2404.0
sell_out,B,라,W,lstm_vn,2021-01-24,2587.0
sell_out,B,라,W,lstm_vn,2021-01-31,2539.0
sell_out,B,라,W,lstm_vn,2021-02-07,2392.0
sell_out,B,라,W,lstm_vn,2021-02-14,2167.0
sell_out,B,라,W,lstm_vn,2021-02-21,1868.0
sell_out,B,라,W,lstm_vn,2021-02-28,1576.0
sell_out,B,라,W,lstm_vn,2021-03-07,1361.0
sell_out,B,라,W,lstm_vn,2021-03-14,1183.0
sell_out,B,라,W,lstm_vn,2021-03-21,1178.0
sell_out,B,라,W,lstm_vn,2021-03-28,1214.0
sell_out,B,all,W,lstm_vn,2021-01-10,8731.0
sell_out,B,all,W,lstm_vn,2021-01-17,10538.0
sell_out,B,all,W,lstm_vn,2021-01-24,11622.0
sell_out,B,all,W,lstm_vn,2021-01-31,11889.0
sell_out,B,all,W,lstm_vn,2021-02-07,11759.0
sell_out,B,all,W,lstm_vn,2021-02-14,11588.0
sell_out,B,all,W,lstm_vn,2021-02-21,11404.0
sell_out,B,all,W,lstm_vn,2021-02-28,11194.0
sell_out,B,all,W,lstm_vn,2021-03-07,11156.0
sell_out,B,all,W,lstm_vn,2021-03-14,10996.0
sell_out,B,all,W,lstm_vn,2021-03-21,11004.0
sell_out,B,all,W,lstm_vn,2021-03-28,10855.0
sell_out,C,바,W,lstm_vn,2021-01-10,1767.0
sell_out,C,바,W,lstm_vn,2021-01-17,1904.0
sell_out,C,바,W,lstm_vn,2021-01-24,1963.0
sell_out,C,바,W,lstm_vn,2021-01-31,1990.0
sell_out,C,바,W,lstm_vn,2021-02-07,1974.0
sell_out,C,바,W,lstm_vn,2021-02-14,1986.0
sell_out,C,바,W,lstm_vn,2021-02-21,1998.0
sell_out,C,바,W,lstm_vn,2021-02-28,1987.0
sell_out,C,바,W,lstm_vn,2021-03-07,1991.0
sell_out,C,바,W,lstm_vn,2021-03-14,1964.0
sell_out,C,바,W,lstm_vn,2021-03-21,1959.0
sell_out,C,바,W,lstm_vn,2021-03-28,1945.0
sell_out,C,나,W,lstm_vn,2021-01-10,2217.0
sell_out,C,나,W,lstm_vn,2021-01-17,2312.0
sell_out,C,나,W,lstm_vn,2021-01-24,2379.0
sell_out,C,나,W,lstm_vn,2021-01-31,2432.0
sell_out,C,나,W,lstm_vn,2021-02-07,2466.0
sell_out,C,나,W,lstm_vn,2021-02-14,2503.0
sell_out,C,나,W,lstm_vn,2021-02-21,2539.0
sell_out,C,나,W,lstm_vn,2021-02-28,2554.0
sell_out,C,나,W,lstm_vn,2021-03-07,2561.0
sell_out,C,나,W,lstm_vn,2021-03-14,2563.0
sell_out,C,나,W,lstm_vn,2021-03-21,2572.0
sell_out,C,나,W,lstm_vn,2021-03-28,2667.0
sell_out,C,마,W,lstm_vn,2021-01-10,42156.0
sell_out,C,마,W,lstm_vn,2021-01-17,48567.0
sell_out,C,마,W,lstm_vn,2021-01-24,59410.0
sell_out,C,마,W,lstm_vn,2021-01-31,61224.0
sell_out,C,마,W,lstm_vn,2021-02-07,57866.0
sell_out,C,마,W,lstm_vn,2021-02-14,55907.0
sell_out,C,마,W,lstm_vn,2021-02-21,52282.0
sell_out,C,마,W,lstm_vn,2021-02-28,47733.0
sell_out,C,마,W,lstm_vn,2021-03-07,44482.0
sell_out,C,마,W,lstm_vn,2021-03-14,41450.0
sell_out,C,마,W,lstm_vn,2021-03-21,40197.0
sell_out,C,마,W,lstm_vn,2021-03-28,39721.0
sell_out,C,all,W,lstm_vn,2021-01-10,44398.0
sell_out,C,all,W,lstm_vn,2021-01-17,52587.0
sell_out,C,all,W,lstm_vn,2021-01-24,66583.0
sell_out,C,all,W,lstm_vn,2021-01-31,67548.0
sell_out,C,all,W,lstm_vn,2021-02-07,61607.0
sell_out,C,all,W,lstm_vn,2021-02-14,58824.0
sell_out,C,all,W,lstm_vn,2021-02-21,54629.0
sell_out,C,all,W,lstm_vn,2021-02-28,49715.0
sell_out,C,all,W,lstm_vn,2021-03-07,46956.0
sell_out,C,all,W,lstm_vn,2021-03-14,44774.0
sell_out,C,all,W,lstm_vn,2021-03-21,44826.0
sell_out,C,all,W,lstm_vn,2021-03-28,46051.0
sell_out,all,바,W,lstm_vn,2021-01-10,13122.0
sell_out,all,바,W,lstm_vn,2021-01-17,15158.0
sell_out,all,바,W,lstm_vn,2021-01-24,16182.0
sell_out,all,바,W,lstm_vn,2021-01-31,16629.0
sell_out,all,바,W,lstm_vn,2021-02-07,16907.0
sell_out,all,바,W,lstm_vn,2021-02-14,17436.0
sell_out,all,바,W,lstm_vn,2021-02-21,17082.0
sell_out,all,바,W,lstm_vn,2021-02-28,16691.0
sell_out,all,바,W,lstm_vn,2021-03-07,16577.0
sell_out,all,바,W,lstm_vn,2021-03-14,16594.0
sell_out,all,바,W,lstm_vn,2021-03-21,16540.0
sell_out,all,바,W,lstm_vn,2021-03-28,16302.0
sell_out,all,가,W,lstm_vn,2021-01-10,20060.0
sell_out,all,가,W,lstm_vn,2021-01-17,21736.0
sell_out,all,가,W,lstm_vn,2021-01-24,21147.0
sell_out,all,가,W,lstm_vn,2021-01-31,20686.0
