sell_type,cust_type,prod_type,time_type,model,dt,prediction
sell_out,C,바,W,ses,2021-01-24,1654.0
sell_out,C,바,W,ses,2021-01-31,1654.0
sell_out,C,바,W,ses,2021-02-07,1654.0
sell_out,C,바,W,ses,2021-02-14,1654.0
sell_out,C,바,W,ses,2021-02-21,1654.0
sell_out,C,바,W,ses,2021-02-28,1654.0
sell_out,C,바,W,ses,2021-03-07,1654.0
sell_out,C,바,W,ses,2021-03-14,1654.0
sell_out,C,바,W,ses,2021-03-21,1654.0
sell_out,C,바,W,ses,2021-03-28,1654.0
sell_out,C,나,W,ses,2021-01-10,3127.0
sell_out,C,나,W,ses,2021-01-17,3127.0
sell_out,C,나,W,ses,2021-01-24,3127.0
sell_out,C,나,W,ses,2021-01-31,3127.0
sell_out,C,나,W,ses,2021-02-07,3127.0
sell_out,C,나,W,ses,2021-02-14,3127.0
sell_out,C,나,W,ses,2021-02-21,3127.0
sell_out,C,나,W,ses,2021-02-28,3127.0
sell_out,C,나,W,ses,2021-03-07,3127.0
sell_out,C,나,W,ses,2021-03-14,3127.0
sell_out,C,나,W,ses,2021-03-21,3127.0
sell_out,C,나,W,ses,2021-03-28,3127.0
sell_out,C,마,W,ses,2021-01-10,16347.0
sell_out,C,마,W,ses,2021-01-17,16347.0
sell_out,C,마,W,ses,2021-01-24,16347.0
sell_out,C,마,W,ses,2021-01-31,16347.0
sell_out,C,마,W,ses,2021-02-07,16347.0
sell_out,C,마,W,ses,2021-02-14,16347.0
sell_out,C,마,W,ses,2021-02-21,16347.0
sell_out,C,마,W,ses,2021-02-28,16347.0
sell_out,C,마,W,ses,2021-03-07,16347.0
sell_out,C,마,W,ses,2021-03-14,16347.0
sell_out,C,마,W,ses,2021-03-21,16347.0
sell_out,C,마,W,ses,2021-03-28,16347.0
sell_out,C,all,W,ses,2021-01-10,21128.0
sell_out,C,all,W,ses,2021-01-17,21128.0
sell_out,C,all,W,ses,2021-01-24,21128.0
sell_out,C,all,W,ses,2021-01-31,21128.0
sell_out,C,all,W,ses,2021-02-07,21128.0
sell_out,C,all,W,ses,2021-02-14,21128.0
sell_out,C,all,W,ses,2021-02-21,21128.0
sell_out,C,all,W,ses,2021-02-28,21128.0
sell_out,C,all,W,ses,2021-03-07,21128.0
sell_out,C,all,W,ses,2021-03-14,21128.0
sell_out,C,all,W,ses,2021-03-21,21128.0
sell_out,C,all,W,ses,2021-03-28,21128.0
sell_out,all,바,W,ar,2021-01-10,7904.0
sell_out,all,바,W,ar,2021-01-17,11173.0
sell_out,all,바,W,ar,2021-01-24,9803.0
sell_out,all,바,W,ar,2021-01-31,12094.0
sell_out,all,바,W,ar,2021-02-07,10218.0
sell_out,all,바,W,ar,2021-02-14,12248.0
sell_out,all,바,W,ar,2021-02-21,10237.0
sell_out,all,바,W,ar,2021-02-28,12197.0
sell_out,all,바,W,ar,2021-03-07,10150.0
sell_out,all,바,W,ar,2021-03-14,12091.0
sell_out,all,바,W,ar,2021-03-21,10034.0
sell_out,all,바,W,ar,2021-03-28,11970.0
sell_out,all,가,W,ar,2021-01-10,16160.0
sell_out,all,가,W,ar,2021-01-17,17619.0
sell_out,all,가,W,ar,2021-01-24,18922.0
sell_out,all,가,W,ar,2021-01-31,19115.0
sell_out,all,가,W,ar,2021-02-07,19726.0
sell_out,all,가,W,ar,2021-02-14,19542.0
sell_out,all,가,W,ar,2021-02-21,19947.0
sell_out,all,가,W,ar,2021-02-28,19650.0
sell_out,all,가,W,ar,2021-03-07,19993.0
sell_out,all,가,W,ar,2021-03-14,19663.0
sell_out,all,가,W,ar,2021-03-21,19988.0
sell_out,all,가,W,ar,2021-03-28,19647.0
sell_out,all,다,W,arima,2021-01-10,20562.0
sell_out,all,다,W,arima,2021-01-17,22098.0
sell_out,all,다,W,arima,2021-01-24,23586.0
sell_out,all,다,W,arima,2021-01-31,25028.0
sell_out,all,다,W,arima,2021-02-07,26424.0
sell_out,all,다,W,arima,2021-02-14,27777.0
sell_out,all,다,W,arima,2021-02-21,29087.0
sell_out,all,다,W,arima,2021-02-28,30356.0
sell_out,all,다,W,arima,2021-03-07,31586.0
sell_out,all,다,W,arima,2021-03-14,32777.0
sell_out,all,다,W,arima,2021-03-21,33930.0
sell_out,all,다,W,arima,2021-03-28,35048.0
sell_out,all,나,W,ses,2021-01-10,8861.0
sell_out,all,나,W,ses,2021-01-17,8861.0
sell_out,all,나,W,ses,2021-01-24,8861.0
sell_out,all,나,W,ses,2021-01-31,8861.0
sell_out,all,나,W,ses,2021-02-07,8861.0
sell_out,all,나,W,ses,2021-02-14,8861.0
sell_out,all,나,W,ses,2021-02-21,8861.0
sell_out,all,나,W,ses,2021-02-28,8861.0
sell_out,all,나,W,ses,2021-03-07,8861.0
sell_out,all,나,W,ses,2021-03-14,8861.0
sell_out,all,나,W,ses,2021-03-21,8861.0
sell_out,all,나,W,ses,2021-03-28,8861.0
sell_out,all,라,W,arma,2021-01-10,1254.0
sell_out,all,라,W,arma,2021-01-17,1485.0
sell_out,all,라,W,arma,2021-01-24,1669.0
sell_out,all,라,W,arma,2021-01-31,1816.0
sell_out,all,라,W,arma,2021-02-07,1933.0
sell_out,all,라,W,arma,2021-02-14,2026.0
sell_out,all,라,W,arma,2021-02-21,2101.0
sell_out,all,라,W,arma,2021-02-28,2160.0
sell_out,all,라,W,arma,2021-03-07,2207.0
sell_out,all,라,W,arma,2021-03-14,2245.0
sell_out,all,라,W,arma,2021-03-21,2275.0
sell_out,all,라,W,arma,2021-03-28,2299.0
sell_out,all,마,W,ses,2021-01-10,16347.0
sell_out,all,마,W,ses,2021-01-17,16347.0
sell_out,all,마,W,ses,2021-01-24,16347.0
sell_out,all,마,W,ses,2021-01-31,16347.0
sell_out,all,마,W,ses,2021-02-07,16347.0
sell_out,all,마,W,ses,2021-02-14,16347.0
sell_out,all,마,W,ses,2021-02-21,16347.0
sell_out,all,마,W,ses,2021-02-28,16347.0
sell_out,all,마,W,ses,2021-03-07,16347.0
sell_out,all,마,W,ses,2021-03-14,16347.0
sell_out,all,마,W,ses,2021-03-21,16347.0
sell_out,all,마,W,ses,2021-03-28,16347.0
sell_out,all,all,W,ar,2021-01-10,62795.0
sell_out,all,all,W,ar,2021-01-17,78076.0
sell_out,all,all,W,ar,2021-01-24,80146.0
sell_out,all,all,W,ar,2021-01-31,88665.0
sell_out,all,all,W,ar,2021-02-07,86343.0
sell_out,all,all,W,ar,2021-02-14,92009.0
sell_out,all,all,W,ar,2021-02-21,87835.0
sell_out,all,all,W,ar,2021-02-28,92299.0
sell_out,all,all,W,ar,2021-03-07,87343.0
sell_out,all,all,W,ar,2021-03-14,91299.0
sell_out,all,all,W,ar,2021-03-21,86014.0
sell_out,all,all,W,ar,2021-03-28,89756.0
