CHNL_CD	CUST_CD	PD_CD	PD_NM	DT	SALES	AMT	DC	STORE_PRICE
SELL-OUT	C	300	바	20190613	198,200	121	0	1638
SELL-OUT	C	300	바	20190614	304,057	184	0	1652
SELL-OUT	C	300	바	20190615	338,547	206	0	1643
SELL-OUT	C	300	바	20190616	286,258	175	0	1636
SELL-OUT	C	300	바	20190617	215,702	129	0	1672
SELL-OUT	C	300	바	20190618	245,538	149	0	1648
SELL-OUT	C	300	바	20190619	287,660	181	0	1589
SELL-OUT	C	300	바	20190620	273,478	169	0	1618
SELL-OUT	C	300	바	20190621	332,970	252	17.4	1551
SELL-OUT	C	300	바	20190622	411,262	304	15.4	1562
SELL-OUT	C	300	바	20190623	58,498	37	0	1581
SELL-OUT	C	300	바	20190624	371,416	294	21	1529
SELL-OUT	C	300	바	20190625	274,290	215	20.3	1535
SELL-OUT	C	300	바	20190626	346,099	283	23.6	1511
SELL-OUT	C	300	바	20190627	350,335	276	20.7	1531
SELL-OUT	C	300	바	20190628	405,755	343	26.1	1491
SELL-OUT	C	300	바	20190629	399,384	312	20	1536
SELL-OUT	C	300	바	20190630	388,258	305	20.4	1533
SELL-OUT	C	300	바	20190701	371,678	281	17.3	1552
SELL-OUT	C	300	바	20190702	281,757	214	17.7	1550
SELL-OUT	C	300	바	20190703	284,795	191	6.8	1593
SELL-OUT	C	300	바	20190704	280,454	182	0	1541
SELL-OUT	C	300	바	20190705	263,956	174	5.2	1596
SELL-OUT	C	300	바	20190706	208,415	137	0	1521
SELL-OUT	C	300	바	20190707	252,315	166	5	1596
SELL-OUT	C	300	바	20190708	285,952	190	5.9	1594
SELL-OUT	C	300	바	20190709	303,517	217	12.6	1575
SELL-OUT	C	300	바	20190710	253,085	163	0	1553
SELL-OUT	C	300	바	20190711	290,688	198	8.2	1589
SELL-OUT	C	300	바	20190712	270,379	179	5.6	1594
SELL-OUT	C	300	바	20190713	331,053	223	7.2	1592
SELL-OUT	C	300	바	20190714	67,176	48	12.5	1575
SELL-OUT	C	300	바	20190715	273,380	192	11	1581
SELL-OUT	C	300	바	20190716	276,755	199	13.1	1573
SELL-OUT	C	300	바	20190717	249,907	182	14.2	1568
SELL-OUT	C	300	바	20190718	251,892	171	7.9	1590
SELL-OUT	C	300	바	20190719	242,480	167	9.3	1586
SELL-OUT	C	300	바	20190720	315,223	212	7.1	1592
SELL-OUT	C	300	바	20190721	331,928	212	0	1566
SELL-OUT	C	300	바	20190722	266,908	176	5.2	1596
SELL-OUT	C	300	바	20190723	279,909	184	0	1521
SELL-OUT	C	300	바	20190724	260,684	174	6.4	1593
SELL-OUT	C	300	바	20190725	275,814	181	0	1524
SELL-OUT	C	300	바	20190726	339,557	228	6.9	1592
SELL-OUT	C	300	바	20190727	296,257	192	0	1543
SELL-OUT	C	300	바	20190728	61,351	43	10.8	1582
SELL-OUT	C	300	바	20190729	338,586	239	11.5	1579
SELL-OUT	C	300	바	20190730	325,622	214	0	1522
SELL-OUT	C	300	바	20190731	265,331	181	8.4	1589
SELL-OUT	C	300	바	20190801	307,110	203	5.4	1595
SELL-OUT	C	300	바	20190802	336,845	237	11.2	1580
SELL-OUT	C	300	바	20190803	282,016	206	14.4	1567
SELL-OUT	C	300	바	20190804	256,860	206	22.1	1522
SELL-OUT	C	300	바	20190805	272,670	210	18.8	1543
SELL-OUT	C	300	바	20190806	322,810	233	13.4	1571
SELL-OUT	C	300	바	20190807	348,767	253	13.8	1570
SELL-OUT	C	300	바	20190808	246,037	170	9.5	1585
SELL-OUT	C	300	바	20190809	287,077	210	14.6	1566
SELL-OUT	C	300	바	20190810	285,176	196	9.1	1587
SELL-OUT	C	300	바	20190811	65,486	51	19.7	1538
SELL-OUT	C	300	바	20190812	325,045	226	10.1	1583
SELL-OUT	C	300	바	20190813	308,681	213	9.4	1586
SELL-OUT	C	300	바	20190814	243,251	159	0	1530
SELL-OUT	C	300	바	20190815	347,799	244	10.9	1580
SELL-OUT	C	300	바	20190816	338,541	235	10	1585
SELL-OUT	C	300	바	20190817	319,502	219	8.8	1588
SELL-OUT	C	300	바	20190818	343,974	265	18.9	1543
SELL-OUT	C	300	바	20190819	366,081	321	28.7	1467
SELL-OUT	C	300	바	20190820	329,301	280	26.5	1488
SELL-OUT	C	300	바	20190821	338,026	279	24.3	1506
SELL-OUT	C	300	바	20190822	370,145	297	22.1	1521
SELL-OUT	C	300	바	20190823	339,990	268	20.7	1532
SELL-OUT	C	300	바	20190824	440,516	325	15.3	1562
SELL-OUT	C	300	바	20190825	91,843	83	30.8	1448
SELL-OUT	C	300	바	20190826	402,806	313	19.6	1539
SELL-OUT	C	300	바	20190827	312,921	247	20.8	1531
SELL-OUT	C	300	바	20190828	303,920	228	16.7	1555
SELL-OUT	C	300	바	20190829	295,557	226	18.3	1547
SELL-OUT	C	300	바	20190830	327,927	255	19.6	1538
SELL-OUT	C	300	바	20190831	376,495	268	12.2	1576
SELL-OUT	C	300	바	20190901	360,455	262	14	1569
SELL-OUT	C	300	바	20190902	406,426	284	10.6	1582
SELL-OUT	C	300	바	20190903	403,088	271	7	1592
SELL-OUT	C	300	바	20190904	355,706	244	8.9	1588
SELL-OUT	C	300	바	20190905	352,103	253	13	1573
SELL-OUT	C	300	바	20190906	377,759	255	7.4	1591
SELL-OUT	C	300	바	20190907	488,691	343	11	1581
SELL-OUT	C	300	바	20190908	137,840	92	6.4	1593
SELL-OUT	C	300	바	20190909	342,519	237	9.7	1585
SELL-OUT	C	300	바	20190910	318,462	235	15.3	1562
SELL-OUT	C	300	바	20190911	478,438	352	15.1	1564
SELL-OUT	C	300	바	20190912	569,394	402	11.5	1578
SELL-OUT	C	300	바	20190913	242,601	162	6.4	1594
SELL-OUT	C	300	바	20190914	399,827	270	7.4	1591
SELL-OUT	C	300	바	20190915	322,044	236	14.7	1566
SELL-OUT	C	300	바	20190916	404,418	300	15.7	1560
SELL-OUT	C	300	바	20190917	385,300	303	20.5	1533
SELL-OUT	C	300	바	20190918	409,155	341	25	1500
SELL-OUT	C	300	바	20190919	384,460	315	23.7	1511
SELL-OUT	C	300	바	20190920	396,783	312	20.5	1533
SELL-OUT	C	300	바	20190921	427,770	329	18.7	1544
SELL-OUT	C	300	바	20190922	59,504	44	15.5	1561
SELL-OUT	C	300	바	20190923	494,002	350	11.8	1577
SELL-OUT	C	300	바	20190924	376,987	266	11.4	1579
SELL-OUT	C	300	바	20190925	339,912	266	20.1	1535
SELL-OUT	C	300	바	20190926	430,021	303	11.3	1579
SELL-OUT	C	300	바	20190927	389,250	280	13.1	1572
SELL-OUT	C	300	바	20190928	413,526	298	13.3	1572
SELL-OUT	C	300	바	20190929	363,553	260	12.6	1574
SELL-OUT	C	300	바	20190930	429,076	297	9.7	1585
SELL-OUT	C	300	바	20191001	349,937	246	11.1	1581
SELL-OUT	C	300	바	20191002	436,070	280	0	1557
SELL-OUT	C	300	바	20191003	457,092	301	5.1	1596
SELL-OUT	C	300	바	20191004	3,429,026	2,397	10.6	1583
SELL-OUT	C	300	바	20191005	446,339	285	0	1566
SELL-OUT	C	300	바	20191006	416,517	269	0	1548
SELL-OUT	C	300	바	20191007	427,596	294	9.1	1586
SELL-OUT	C	300	바	20191008	457,919	320	10.6	1582
SELL-OUT	C	300	바	20191009	345,823	224	0	1544
SELL-OUT	C	300	바	20191010	469,447	314	6.6	1593
SELL-OUT	C	300	바	20191011	416,682	285	8.6	1588
SELL-OUT	C	300	바	20191012	438,563	287	0	1528
SELL-OUT	C	300	바	20191013	99,315	67	7.4	1591
SELL-OUT	C	300	바	20191014	472,062	305	0	1548
SELL-OUT	C	300	바	20191015	410,203	271	5.4	1596
SELL-OUT	C	300	바	20191016	393,825	257	0	1532
SELL-OUT	C	300	바	20191017	459,144	293	0	1567
SELL-OUT	C	300	바	20191018	436,249	278	0	1569
SELL-OUT	C	300	바	20191019	442,447	279	0	1586
SELL-OUT	C	300	바	20191020	295,832	192	0	1541
SELL-OUT	C	300	바	20191021	381,079	245	0	1555
SELL-OUT	C	300	바	20191022	344,145	236	8.9	1587
SELL-OUT	C	300	바	20191023	320,897	205	0	1565
SELL-OUT	C	300	바	20191024	290,508	190	0	1529
SELL-OUT	C	300	바	20191025	520,722	377	13.7	1570
SELL-OUT	C	300	바	20191026	438,415	278	0	1577
SELL-OUT	C	300	바	20191027	90,806	55	0	1651
SELL-OUT	C	300	바	20191028	489,999	310	0	1581
SELL-OUT	C	300	바	20191029	404,463	259	0	1562
SELL-OUT	C	300	바	20191030	435,817	278	0	1568
SELL-OUT	C	300	바	20191031	341,257	215	0	1587
SELL-OUT	C	300	바	20191101	344,453	224	0	1538
SELL-OUT	C	300	바	20191102	407,363	263	0	1549
SELL-OUT	C	300	바	20191103	433,873	274	0	1583
SELL-OUT	C	300	바	20191104	342,427	221	0	1549
SELL-OUT	C	300	바	20191105	414,800	389	33.4	1422
SELL-OUT	C	300	바	20191106	536,951	333	0	1612
SELL-OUT	C	300	바	20191107	457,122	300	0	1524
SELL-OUT	C	300	바	20191108	882,274	562	0	1570
SELL-OUT	C	300	바	20191109	797,568	509	0	1567
SELL-OUT	C	300	바	20191110	143,823	93	0	1546
SELL-OUT	C	300	바	20191111	738,229	469	0	1574
SELL-OUT	C	300	바	20191112	477,790	304	0	1572
SELL-OUT	C	300	바	20191113	562,357	409	14.1	1568
SELL-OUT	C	300	바	20191114	353,652	225	0	1572
SELL-OUT	C	300	바	20191115	423,902	273	0	1553
SELL-OUT	C	300	바	20191116	494,766	316	0	1566
SELL-OUT	C	300	바	20191117	362,046	230	0	1574
SELL-OUT	C	300	바	20191118	372,958	245	0	1522
SELL-OUT	C	300	바	20191119	367,715	241	0	1526
SELL-OUT	C	300	바	20191120	455,964	295	0	1546
SELL-OUT	C	300	바	20191121	409,755	262	0	1564
SELL-OUT	C	300	바	20191122	481,997	313	0	1540
SELL-OUT	C	300	바	20191123	380,727	245	0	1554
SELL-OUT	C	300	바	20191124	53,000	33	0	1606
SELL-OUT	C	300	바	20191125	389,748	258	5.6	1595
SELL-OUT	C	300	바	20191126	400,998	255	0	1573
SELL-OUT	C	300	바	20191127	333,510	209	0	1596
SELL-OUT	C	300	바	20191128	408,527	264	0	1547
SELL-OUT	C	300	바	20191129	407,433	256	0	1592
SELL-OUT	C	300	바	20191130	450,175	283	0	1591
SELL-OUT	C	300	바	20191201	360,599	224	0	1610
SELL-OUT	C	300	바	20191202	407,809	249	0	1638
SELL-OUT	C	300	바	20191203	470,955	290	0	1624
SELL-OUT	C	300	바	20191204	392,965	246	0	1597
SELL-OUT	C	300	바	20191205	425,185	267	0	1592
SELL-OUT	C	300	바	20191206	425,423	281	5.4	1595
SELL-OUT	C	300	바	20191207	544,535	335	0	1625
SELL-OUT	C	300	바	20191208	83,367	52	0	1603
SELL-OUT	C	300	바	20191209	441,519	277	0	1594
SELL-OUT	C	300	바	20191210	433,859	265	0	1637
SELL-OUT	C	300	바	20191211	351,625	215	0	1635
SELL-OUT	C	300	바	20191212	646,548	394	0	1641
SELL-OUT	C	300	바	20191213	458,430	281	0	1631
SELL-OUT	C	300	바	20191214	434,606	271	0	1604
SELL-OUT	C	300	바	20191215	450,860	278	0	1622
SELL-OUT	C	300	바	20191216	464,257	291	0	1595
SELL-OUT	C	300	바	20191217	349,184	214	0	1632
SELL-OUT	C	300	바	20191218	352,267	214	0	1646
SELL-OUT	C	300	바	20191219	388,192	242	0	1604
SELL-OUT	C	300	바	20191220	433,504	278	0	1559
SELL-OUT	C	300	바	20191221	529,518	330	0	1605
SELL-OUT	C	300	바	20191222	73,934	47	0	1573
SELL-OUT	C	300	바	20191223	648,142	432	6.2	1593
SELL-OUT	C	300	바	20191224	626,483	391	0	1602
SELL-OUT	C	300	바	20191225	399,402	248	0	1610
SELL-OUT	C	300	바	20191226	460,504	286	0	1610
SELL-OUT	C	300	바	20191227	397,033	244	0	1627
SELL-OUT	C	300	바	20191228	408,360	254	0	1608
SELL-OUT	C	300	바	20191229	402,560	245	0	1643
SELL-OUT	C	300	바	20191230	432,826	267	0	1621
SELL-OUT	C	300	바	20191231	581,278	353	0	1647
SELL-OUT	C	300	바	20200101	350,581	215	0	1631
SELL-OUT	C	300	바	20200102	367,177	228	0	1610
SELL-OUT	C	300	바	20200103	360,232	222	0	1623
SELL-OUT	C	300	바	20200104	615,017	391	0	1573
SELL-OUT	C	300	바	20200105	398,859	242	0	1648
SELL-OUT	C	300	바	20200106	413,305	256	0	1614
SELL-OUT	C	300	바	20200107	408,729	251	0	1628
SELL-OUT	C	300	바	20200108	381,669	230	0	1659
SELL-OUT	C	300	바	20200109	422,753	266	0	1589
SELL-OUT	C	300	바	20200110	478,867	294	0	1629
SELL-OUT	C	300	바	20200111	528,470	322	0	1641
SELL-OUT	C	300	바	20200112	123,313	75	0	1644
SELL-OUT	C	300	바	20200113	526,702	319	0	1651
SELL-OUT	C	300	바	20200114	451,350	276	0	1635
SELL-OUT	C	300	바	20200115	519,446	318	0	1633
SELL-OUT	C	300	바	20200116	426,142	259	0	1645
SELL-OUT	C	300	바	20200117	484,747	294	0	1649
SELL-OUT	C	300	바	20200118	524,309	321	0	1633
SELL-OUT	C	300	바	20200119	405,655	247	0	1642
SELL-OUT	C	300	바	20200120	456,008	280	0	1629
SELL-OUT	C	300	바	20200121	471,708	289	0	1632
SELL-OUT	C	300	바	20200122	411,831	251	0	1641
SELL-OUT	C	300	바	20200123	516,843	316	0	1636
SELL-OUT	C	300	바	20200124	653,468	397	0	1646
SELL-OUT	C	300	바	20200125	319,375	194	0	1646
SELL-OUT	C	300	바	20200126	107,300	65	0	1651
SELL-OUT	C	300	바	20200127	447,220	274	0	1632
SELL-OUT	C	300	바	20200128	500,482	305	0	1641
SELL-OUT	C	300	바	20200129	508,393	313	0	1624
SELL-OUT	C	300	바	20200130	555,391	339	0	1638
SELL-OUT	C	300	바	20200131	500,899	308	0	1626
SELL-OUT	C	300	바	20200201	524,251	333	0	1574
SELL-OUT	C	300	바	20200202	455,520	287	0	1587
SELL-OUT	C	300	바	20200203	461,729	290	0	1592
SELL-OUT	C	300	바	20200204	427,715	269	0	1590
SELL-OUT	C	300	바	20200205	428,268	269	0	1592
SELL-OUT	C	300	바	20200206	485,101	304	0	1596
SELL-OUT	C	300	바	20200207	508,107	319	0	1593
SELL-OUT	C	300	바	20200208	528,245	330	0	1601
SELL-OUT	C	300	바	20200209	104,210	66	0	1579
SELL-OUT	C	300	바	20200210	699,241	447	0	1564
SELL-OUT	C	300	바	20200211	817,994	513	0	1595
SELL-OUT	C	300	바	20200212	937,614	605	0	1550
SELL-OUT	C	300	바	20200213	3,429,479	2,155	0	1591
SELL-OUT	C	300	바	20200214	4,302,682	2,697	0	1595
SELL-OUT	C	300	바	20200215	642,064	389	0	1651
SELL-OUT	C	300	바	20200216	541,453	329	0	1646
SELL-OUT	C	300	바	20200217	548,023	332	0	1651
SELL-OUT	C	300	바	20200218	489,925	298	0	1644
SELL-OUT	C	300	바	20200219	1,305,593	1,511	46	1261
SELL-OUT	C	300	바	20200220	354,309	217	0	1633
SELL-OUT	C	300	바	20200221	423,861	260	0	1630
SELL-OUT	C	300	바	20200222	597,720	370	0	1615
SELL-OUT	C	300	바	20200223	119,168	72	0	1655
SELL-OUT	C	300	바	20200224	501,867	308	0	1629
SELL-OUT	C	300	바	20200225	584,310	361	0	1619
SELL-OUT	C	300	바	20200226	564,214	363	0	1554
SELL-OUT	C	300	바	20200227	494,792	303	0	1633
SELL-OUT	C	300	바	20200228	499,499	306	0	1632
SELL-OUT	C	300	바	20200229	658,171	404	0	1629
SELL-OUT	C	300	바	20200301	550,332	341	0	1614
SELL-OUT	C	300	바	20200302	477,693	296	0	1614
SELL-OUT	C	300	바	20200303	531,149	349	0	1522
SELL-OUT	C	300	바	20200304	484,995	302	0	1606
SELL-OUT	C	300	바	20200305	397,409	242	0	1642
SELL-OUT	C	300	바	20200306	445,187	270	0	1649
SELL-OUT	C	300	바	20200307	565,155	342	0	1653
SELL-OUT	C	300	바	20200308	108,700	65	0	1672
SELL-OUT	C	300	바	20200309	468,863	285	0	1645
SELL-OUT	C	300	바	20200310	516,443	315	0	1640
SELL-OUT	C	300	바	20200311	468,995	284	0	1651
SELL-OUT	C	300	바	20200312	696,078	421	0	1653
SELL-OUT	C	300	바	20200313	1,040,314	630	0	1651
SELL-OUT	C	300	바	20200314	1,318,627	796	0	1657
SELL-OUT	C	300	바	20200315	463,278	283	0	1637
SELL-OUT	C	300	바	20200316	384,500	233	0	1650
SELL-OUT	C	300	바	20200317	378,461	229	0	1653
SELL-OUT	C	300	바	20200318	466,575	285	0	1637
SELL-OUT	C	300	바	20200319	389,124	237	0	1642
SELL-OUT	C	300	바	20200320	485,276	295	0	1645
SELL-OUT	C	300	바	20200321	436,274	266	0	1640
SELL-OUT	C	300	바	20200322	87,252	53	0	1646
SELL-OUT	C	300	바	20200323	437,547	267	0	1639
SELL-OUT	C	300	바	20200324	432,487	263	0	1644
SELL-OUT	C	300	바	20200325	326,391	199	0	1640
SELL-OUT	C	300	바	20200326	428,007	260	0	1646
SELL-OUT	C	300	바	20200327	462,489	281	0	1646
SELL-OUT	C	300	바	20200328	488,603	296	0	1651
SELL-OUT	C	300	바	20200329	451,801	274	0	1649
SELL-OUT	C	300	바	20200330	535,331	325	0	1647
SELL-OUT	C	300	바	20200331	439,209	267	0	1645
SELL-OUT	C	300	바	20200401	428,769	261	0	1643
SELL-OUT	C	300	바	20200402	485,361	295	0	1645
SELL-OUT	C	300	바	20200403	452,573	275	0	1646
SELL-OUT	C	300	바	20200404	538,890	328	0	1643
SELL-OUT	C	300	바	20200405	467,914	285	0	1642
SELL-OUT	C	300	바	20200406	430,287	261	0	1649
SELL-OUT	C	300	바	20200407	412,766	251	0	1644
SELL-OUT	C	300	바	20200408	404,334	245	0	1650
SELL-OUT	C	300	바	20200409	441,447	272	0	1623
SELL-OUT	C	300	바	20200410	460,585	299	0	1540
SELL-OUT	C	300	바	20200411	477,704	293	0	1630
SELL-OUT	C	300	바	20200412	118,724	79	6.1	1594
SELL-OUT	C	300	바	20200413	466,590	284	0	1643
SELL-OUT	C	300	바	20200414	440,221	268	0	1643
SELL-OUT	C	300	바	20200415	430,147	261	0	1648
SELL-OUT	C	300	바	20200416	339,550	209	0	1625
SELL-OUT	C	300	바	20200417	364,850	223	0	1636
SELL-OUT	C	300	바	20200418	456,874	279	0	1638
SELL-OUT	C	300	바	20200419	374,251	228	0	1641
SELL-OUT	C	300	바	20200420	470,268	290	0	1622
SELL-OUT	C	300	바	20200421	381,718	237	0	1611
SELL-OUT	C	300	바	20200422	317,820	193	0	1647
SELL-OUT	C	300	바	20200423	413,165	252	0	1640
SELL-OUT	C	300	바	20200424	471,214	286	0	1648
SELL-OUT	C	300	바	20200425	471,253	286	0	1648
SELL-OUT	C	300	바	20200426	81,017	51	0	1589
SELL-OUT	C	300	바	20200427	391,696	239	0	1639
SELL-OUT	C	300	바	20200428	419,721	266	0	1578
SELL-OUT	C	300	바	20200429	349,170	213	0	1639
SELL-OUT	C	300	바	20200430	397,017	243	0	1634
SELL-OUT	C	300	바	20200501	383,158	235	0	1630
SELL-OUT	C	300	바	20200502	383,338	237	0	1617
SELL-OUT	C	300	바	20200503	275,462	168	0	1640
SELL-OUT	C	300	바	20200504	350,287	216	0	1622
SELL-OUT	C	300	바	20200505	312,929	191	0	1638
SELL-OUT	C	300	바	20200506	352,280	215	0	1639
SELL-OUT	C	300	바	20200507	333,938	207	0	1613
SELL-OUT	C	300	바	20200508	367,091	222	0	1654
SELL-OUT	C	300	바	20200509	407,342	247	0	1649
SELL-OUT	C	300	바	20200510	79,100	48	0	1648
SELL-OUT	C	300	바	20200511	305,193	184	0	1659
SELL-OUT	C	300	바	20200512	353,047	214	0	1650
SELL-OUT	C	300	바	20200513	329,385	200	0	1647
SELL-OUT	C	300	바	20200514	367,297	225	0	1632
SELL-OUT	C	300	바	20200515	437,502	267	0	1639
SELL-OUT	C	300	바	20200516	419,611	258	0	1626
SELL-OUT	C	300	바	20200517	295,908	180	0	1644
SELL-OUT	C	300	바	20200518	255,331	156	0	1637
SELL-OUT	C	300	바	20200519	339,631	209	0	1625
SELL-OUT	C	300	바	20200520	326,684	208	0	1571
SELL-OUT	C	300	바	20200521	306,977	199	0	1543
SELL-OUT	C	300	바	20200522	329,596	210	0	1570
SELL-OUT	C	300	바	20200523	315,658	201	0	1570
SELL-OUT	C	300	바	20200524	40,750	25	0	1630
SELL-OUT	C	300	바	20200525	376,715	229	0	1645
SELL-OUT	C	300	바	20200526	342,012	208	0	1644
SELL-OUT	C	300	바	20200527	296,571	180	0	1648
SELL-OUT	C	300	바	20200528	331,070	200	0	1655
SELL-OUT	C	300	바	20200529	333,592	202	0	1651
SELL-OUT	C	300	바	20200530	378,428	229	0	1653
SELL-OUT	C	300	바	20200531	352,222	213	0	1654
SELL-OUT	C	300	바	20200601	353,225	215	0	1643
SELL-OUT	C	300	바	20200602	339,061	205	0	1654
SELL-OUT	C	300	바	20200603	280,372	170	0	1649
SELL-OUT	C	300	바	20200604	287,577	175	0	1643
SELL-OUT	C	300	바	20200605	318,752	206	0	1547
SELL-OUT	C	300	바	20200606	361,324	234	0	1544
SELL-OUT	C	300	바	20200607	252,022	157	0	1605
SELL-OUT	C	300	바	20200608	267,653	167	0	1603
SELL-OUT	C	300	바	20200609	278,091	171	0	1626
SELL-OUT	C	300	바	20200610	241,579	148	0	1632
SELL-OUT	C	300	바	20200611	232,212	142	0	1635
SELL-OUT	C	300	바	20200612	371,918	233	0	1596
SELL-OUT	C	300	바	20200613	328,850	204	0	1612
SELL-OUT	C	300	바	20200614	48,310	29	0	1666
SELL-OUT	C	300	바	20200615	363,127	222	0	1636
SELL-OUT	C	300	바	20200616	296,134	180	0	1645
SELL-OUT	C	300	바	20200617	288,174	178	0	1619
SELL-OUT	C	300	바	20200618	276,850	174	0	1591
SELL-OUT	C	300	바	20200619	278,210	172	0	1618
SELL-OUT	C	300	바	20200620	377,635	242	0	1560
SELL-OUT	C	300	바	20200621	292,368	183	0	1598
SELL-OUT	C	300	바	20200622	219,923	141	0	1560
SELL-OUT	C	300	바	20200623	327,884	207	0	1584
SELL-OUT	C	300	바	20200624	261,614	164	0	1595
SELL-OUT	C	300	바	20200625	340,195	213	0	1597
SELL-OUT	C	300	바	20200626	300,524	199	5.6	1595
SELL-OUT	C	300	바	20200627	307,663	189	0	1628
SELL-OUT	C	300	바	20200628	71,052	44	0	1615
SELL-OUT	C	300	바	20200629	302,739	186	0	1628
SELL-OUT	C	300	바	20200630	322,926	200	0	1615
SELL-OUT	C	300	바	20200701	359,884	231	0	1558
SELL-OUT	C	300	바	20200702	275,063	177	0	1554
SELL-OUT	C	300	바	20200703	359,928	237	5.1	1596
SELL-OUT	C	300	바	20200704	298,991	225	16.9	1554
SELL-OUT	C	300	바	20200705	264,067	197	16.2	1557
SELL-OUT	C	300	바	20200706	298,368	198	5.8	1595
SELL-OUT	C	300	바	20200707	333,584	206	0	1619
SELL-OUT	C	300	바	20200708	268,319	188	10.8	1581
SELL-OUT	C	300	바	20200709	288,769	179	0	1613
SELL-OUT	C	300	바	20200710	301,805	185	0	1631
SELL-OUT	C	300	바	20200711	367,311	224	0	1640
SELL-OUT	C	300	바	20200712	57,944	36	0	1610
SELL-OUT	C	300	바	20200713	408,353	274	6.9	1592
SELL-OUT	C	300	바	20200714	324,802	203	0	1600
SELL-OUT	C	300	바	20200715	301,438	184	0	1638
SELL-OUT	C	300	바	20200716	313,374	190	0	1649
SELL-OUT	C	300	바	20200717	297,734	180	0	1654
SELL-OUT	C	300	바	20200718	307,360	187	0	1644
SELL-OUT	C	300	바	20200719	323,637	196	0	1651
SELL-OUT	C	300	바	20200720	351,680	214	0	1643
SELL-OUT	C	300	바	20200721	290,494	181	0	1605
SELL-OUT	C	300	바	20200722	352,273	216	0	1631
SELL-OUT	C	300	바	20200723	287,930	176	0	1636
SELL-OUT	C	300	바	20200724	364,310	221	0	1648
SELL-OUT	C	300	바	20200725	388,602	235	0	1654
SELL-OUT	C	300	바	20200726	96,648	60	0	1611
SELL-OUT	C	300	바	20200727	377,135	229	0	1647
SELL-OUT	C	300	바	20200728	392,224	237	0	1655
SELL-OUT	C	300	바	20200729	322,570	196	0	1646
SELL-OUT	C	300	바	20200730	368,153	224	0	1644
SELL-OUT	C	300	바	20200731	363,043	221	0	1643
SELL-OUT	C	300	바	20200801	336,574	203	0	1658
SELL-OUT	C	300	바	20200802	320,931	196	0	1637
SELL-OUT	C	300	바	20200803	404,477	246	0	1644
SELL-OUT	C	300	바	20200804	376,337	225	0	1673
SELL-OUT	C	300	바	20200805	339,937	207	0	1642
SELL-OUT	C	300	바	20200806	325,437	199	0	1635
SELL-OUT	C	300	바	20200807	369,982	229	0	1616
SELL-OUT	C	300	바	20200808	360,176	218	0	1652
SELL-OUT	C	300	바	20200809	74,190	45	0	1649
SELL-OUT	C	300	바	20200810	339,122	207	0	1638
SELL-OUT	C	300	바	20200811	328,547	199	0	1651
SELL-OUT	C	300	바	20200812	305,462	185	0	1651
SELL-OUT	C	300	바	20200813	329,836	200	0	1649
SELL-OUT	C	300	바	20200814	369,080	224	0	1648
SELL-OUT	C	300	바	20200815	336,371	204	0	1649
SELL-OUT	C	300	바	20200816	316,686	206	0	1537
SELL-OUT	C	300	바	20200817	316,494	210	5.8	1594
SELL-OUT	C	300	바	20200818	298,381	181	0	1649
SELL-OUT	C	300	바	20200819	245,237	148	0	1657
SELL-OUT	C	300	바	20200820	328,664	199	0	1652
SELL-OUT	C	300	바	20200821	267,635	163	0	1642
SELL-OUT	C	300	바	20200822	422,968	257	0	1646
SELL-OUT	C	300	바	20200823	82,540	50	0	1651
SELL-OUT	C	300	바	20200824	329,147	200	0	1646
SELL-OUT	C	300	바	20200825	343,822	212	0	1622
SELL-OUT	C	300	바	20200826	362,547	219	0	1655
SELL-OUT	C	300	바	20200827	415,442	252	0	1649
SELL-OUT	C	300	바	20200828	399,120	242	0	1649
SELL-OUT	C	300	바	20200829	409,889	249	0	1646
SELL-OUT	C	300	바	20200830	364,999	222	0	1644
SELL-OUT	C	300	바	20200831	419,207	259	0	1619
SELL-OUT	C	300	바	20200901	360,475	217	0	1661
SELL-OUT	C	300	바	20200902	445,570	272	0	1638
SELL-OUT	C	300	바	20200903	403,606	246	0	1641
SELL-OUT	C	300	바	20200904	400,302	248	0	1614
SELL-OUT	C	300	바	20200905	439,889	268	0	1641
SELL-OUT	C	300	바	20200906	348,989	214	0	1631
SELL-OUT	C	300	바	20200907	360,318	221	0	1630
SELL-OUT	C	300	바	20200908	380,407	235	0	1619
SELL-OUT	C	300	바	20200909	397,381	244	0	1629
SELL-OUT	C	300	바	20200910	400,512	248	0	1615
SELL-OUT	C	300	바	20200911	448,823	276	0	1626
SELL-OUT	C	300	바	20200912	492,257	303	0	1625
SELL-OUT	C	300	바	20200913	90,175	55	0	1640
SELL-OUT	C	300	바	20200914	401,769	247	0	1627
SELL-OUT	C	300	바	20200915	449,865	276	0	1630
SELL-OUT	C	300	바	20200916	437,838	270	0	1622
SELL-OUT	C	300	바	20200917	365,250	223	0	1638
SELL-OUT	C	300	바	20200918	488,233	298	0	1638
SELL-OUT	C	300	바	20200919	434,361	267	0	1627
SELL-OUT	C	300	바	20200920	324,764	199	0	1632
SELL-OUT	C	300	바	20200921	386,732	238	0	1625
SELL-OUT	C	300	바	20200922	341,106	207	0	1648
SELL-OUT	C	300	바	20200923	331,145	204	0	1623
SELL-OUT	C	300	바	20200924	362,992	226	0	1606
SELL-OUT	C	300	바	20200925	468,227	288	0	1626
SELL-OUT	C	300	바	20200926	446,058	272	0	1640
