sell_type,cust_type,prod_type,time_type,model,dt,prediction
sell_out,A,다,W,lstm_vn,2021-03-07,-659725.0
sell_out,A,다,W,lstm_vn,2021-03-14,-1969581.0
sell_out,A,다,W,lstm_vn,2021-03-21,-4104123.0
sell_out,A,다,W,lstm_vn,2021-03-28,-1115324.0
sell_out,A,all,W,lstm_vn,2021-01-10,817767.0
sell_out,A,all,W,lstm_vn,2021-01-17,-4321384.0
sell_out,A,all,W,lstm_vn,2021-01-24,3801744.0
sell_out,A,all,W,lstm_vn,2021-01-31,4003162.0
sell_out,A,all,W,lstm_vn,2021-02-07,4225498.0
sell_out,A,all,W,lstm_vn,2021-02-14,1668330.0
sell_out,A,all,W,lstm_vn,2021-02-21,828940.0
sell_out,A,all,W,lstm_vn,2021-02-28,641936.0
sell_out,A,all,W,lstm_vn,2021-03-07,1023856.0
sell_out,A,all,W,lstm_vn,2021-03-14,1099696.0
sell_out,A,all,W,lstm_vn,2021-03-21,1715162.0
sell_out,A,all,W,lstm_vn,2021-03-28,-161914.0
sell_out,B,바,W,lstm_vn,2021-01-10,-11723.0
sell_out,B,바,W,lstm_vn,2021-01-17,-24094.0
sell_out,B,바,W,lstm_vn,2021-01-24,-42763.0
sell_out,B,바,W,lstm_vn,2021-01-31,-58537.0
sell_out,B,바,W,lstm_vn,2021-02-07,-22229.0
sell_out,B,바,W,lstm_vn,2021-02-14,17624.0
sell_out,B,바,W,lstm_vn,2021-02-21,-136117.0
sell_out,B,바,W,lstm_vn,2021-02-28,210370.0
sell_out,B,바,W,lstm_vn,2021-03-07,220042.0
sell_out,B,바,W,lstm_vn,2021-03-14,230690.0
sell_out,B,바,W,lstm_vn,2021-03-21,242003.0
sell_out,B,바,W,lstm_vn,2021-03-28,254731.0
sell_out,B,나,W,lstm_vn,2021-01-10,-211376.0
sell_out,B,나,W,lstm_vn,2021-01-17,-740402.0
sell_out,B,나,W,lstm_vn,2021-01-24,-584830.0
sell_out,B,나,W,lstm_vn,2021-01-31,16734.0
sell_out,B,나,W,lstm_vn,2021-02-07,146339.0
sell_out,B,나,W,lstm_vn,2021-02-14,-279077.0
sell_out,B,나,W,lstm_vn,2021-02-21,-259422.0
sell_out,B,나,W,lstm_vn,2021-02-28,27414.0
sell_out,B,나,W,lstm_vn,2021-03-07,911964.0
sell_out,B,나,W,lstm_vn,2021-03-14,-609250.0
sell_out,B,나,W,lstm_vn,2021-03-21,38311.0
sell_out,B,나,W,lstm_vn,2021-03-28,34914.0
sell_out,B,라,W,lstm_vn,2021-01-10,0.0
sell_out,B,라,W,lstm_vn,2021-01-17,0.0
sell_out,B,라,W,lstm_vn,2021-01-24,0.0
sell_out,B,라,W,lstm_vn,2021-01-31,0.0
sell_out,B,라,W,lstm_vn,2021-02-07,0.0
sell_out,B,라,W,lstm_vn,2021-02-14,0.0
sell_out,B,라,W,lstm_vn,2021-02-21,0.0
sell_out,B,라,W,lstm_vn,2021-02-28,0.0
sell_out,B,라,W,lstm_vn,2021-03-07,0.0
sell_out,B,라,W,lstm_vn,2021-03-14,0.0
sell_out,B,라,W,lstm_vn,2021-03-21,0.0
sell_out,B,라,W,lstm_vn,2021-03-28,0.0
sell_out,B,all,W,lstm_vn,2021-01-10,-183164.0
sell_out,B,all,W,lstm_vn,2021-01-17,-553362.0
sell_out,B,all,W,lstm_vn,2021-01-24,-1090599.0
sell_out,B,all,W,lstm_vn,2021-01-31,-1635225.0
sell_out,B,all,W,lstm_vn,2021-02-07,-778050.0
sell_out,B,all,W,lstm_vn,2021-02-14,65347.0
sell_out,B,all,W,lstm_vn,2021-02-21,899629.0
sell_out,B,all,W,lstm_vn,2021-02-28,-742977.0
sell_out,B,all,W,lstm_vn,2021-03-07,17632.0
sell_out,B,all,W,lstm_vn,2021-03-14,3495086.0
sell_out,B,all,W,lstm_vn,2021-03-21,2748240.0
sell_out,B,all,W,lstm_vn,2021-03-28,3832120.0
sell_out,C,바,W,lstm_vn,2021-01-10,-54047.0
sell_out,C,바,W,lstm_vn,2021-01-17,-1463.0
sell_out,C,바,W,lstm_vn,2021-01-24,81161.0
sell_out,C,바,W,lstm_vn,2021-01-31,94003.0
sell_out,C,바,W,lstm_vn,2021-02-07,-5965.0
sell_out,C,바,W,lstm_vn,2021-02-14,13928.0
sell_out,C,바,W,lstm_vn,2021-02-21,-38298.0
sell_out,C,바,W,lstm_vn,2021-02-28,-13372.0
sell_out,C,바,W,lstm_vn,2021-03-07,-72543.0
sell_out,C,바,W,lstm_vn,2021-03-14,-7109.0
sell_out,C,바,W,lstm_vn,2021-03-21,48385.0
sell_out,C,바,W,lstm_vn,2021-03-28,91982.0
sell_out,C,나,W,lstm_vn,2021-01-10,104952.0
sell_out,C,나,W,lstm_vn,2021-01-17,20198.0
sell_out,C,나,W,lstm_vn,2021-01-24,39181.0
sell_out,C,나,W,lstm_vn,2021-01-31,-20130.0
sell_out,C,나,W,lstm_vn,2021-02-07,-62961.0
sell_out,C,나,W,lstm_vn,2021-02-14,-82994.0
sell_out,C,나,W,lstm_vn,2021-02-21,-115958.0
sell_out,C,나,W,lstm_vn,2021-02-28,-180353.0
sell_out,C,나,W,lstm_vn,2021-03-07,-206395.0
sell_out,C,나,W,lstm_vn,2021-03-14,162667.0
sell_out,C,나,W,lstm_vn,2021-03-21,96540.0
sell_out,C,나,W,lstm_vn,2021-03-28,108501.0
sell_out,C,마,W,lstm_vn,2021-01-10,13213.0
sell_out,C,마,W,lstm_vn,2021-01-17,238240.0
sell_out,C,마,W,lstm_vn,2021-01-24,1182760.0
sell_out,C,마,W,lstm_vn,2021-01-31,3200908.0
sell_out,C,마,W,lstm_vn,2021-02-07,1642051.0
sell_out,C,마,W,lstm_vn,2021-02-14,902534.0
sell_out,C,마,W,lstm_vn,2021-02-21,1866363.0
sell_out,C,마,W,lstm_vn,2021-02-28,1026234.0
sell_out,C,마,W,lstm_vn,2021-03-07,363304.0
sell_out,C,마,W,lstm_vn,2021-03-14,-1108461.0
sell_out,C,마,W,lstm_vn,2021-03-21,-2176738.0
sell_out,C,마,W,lstm_vn,2021-03-28,3160137.0
sell_out,C,all,W,lstm_vn,2021-01-10,113741.0
sell_out,C,all,W,lstm_vn,2021-01-17,286852.0
sell_out,C,all,W,lstm_vn,2021-01-24,1039272.0
sell_out,C,all,W,lstm_vn,2021-01-31,-2300397.0
sell_out,C,all,W,lstm_vn,2021-02-07,-2383256.0
sell_out,C,all,W,lstm_vn,2021-02-14,-3296073.0
sell_out,C,all,W,lstm_vn,2021-02-21,-1940497.0
sell_out,C,all,W,lstm_vn,2021-02-28,-763181.0
sell_out,C,all,W,lstm_vn,2021-03-07,-3786350.0
sell_out,C,all,W,lstm_vn,2021-03-14,-12994736.0
sell_out,C,all,W,lstm_vn,2021-03-21,2979389.0
sell_out,C,all,W,lstm_vn,2021-03-28,7814282.0
sell_out,all,바,W,lstm_vn,2021-01-10,-92892.0
sell_out,all,바,W,lstm_vn,2021-01-17,-938833.0
sell_out,all,바,W,lstm_vn,2021-01-24,748105.0
sell_out,all,바,W,lstm_vn,2021-01-31,-69145.0
sell_out,all,바,W,lstm_vn,2021-02-07,-1647424.0
sell_out,all,바,W,lstm_vn,2021-02-14,-3269842.0
