sell_type,cust_type,prod_group_type,prod_type,time_type,model,rmse,scenario,smoothing
sell_out,all,g2,라,W,hw,1214,s2,True
sell_out,all,g2,all,W,arma,14010,s2,True
sell_out,all,g2,all,W,arima,14054,s2,True
sell_out,all,g2,all,W,ar,14252,s2,True
sell_out,all,g2,all,W,ses,17313,s2,True
sell_out,all,g2,all,W,hw,18110,s2,True
sell_out,all,all,바,W,arima,2763,s2,True
sell_out,all,all,바,W,ar,2794,s2,True
sell_out,all,all,바,W,ses,2921,s2,True
sell_out,all,all,바,W,arma,3276,s2,True
sell_out,all,all,바,W,hw,3281,s2,True
sell_out,all,all,가,W,arima,1282,s2,True
sell_out,all,all,가,W,arma,1299,s2,True
sell_out,all,all,가,W,ar,1335,s2,True
sell_out,all,all,가,W,ses,1452,s2,True
sell_out,all,all,가,W,hw,1532,s2,True
sell_out,all,all,다,W,arma,13540,s2,True
sell_out,all,all,다,W,arima,13617,s2,True
sell_out,all,all,다,W,ar,13724,s2,True
sell_out,all,all,다,W,ses,16692,s2,True
sell_out,all,all,다,W,hw,17580,s2,True
sell_out,all,all,나,W,ses,3366,s2,True
sell_out,all,all,나,W,hw,3669,s2,True
sell_out,all,all,나,W,arma,3902,s2,True
sell_out,all,all,나,W,ar,3933,s2,True
sell_out,all,all,나,W,arima,3968,s2,True
sell_out,all,all,라,W,arma,886,s2,True
sell_out,all,all,라,W,arima,896,s2,True
sell_out,all,all,라,W,ar,942,s2,True
sell_out,all,all,라,W,ses,1014,s2,True
sell_out,all,all,라,W,hw,1214,s2,True
sell_out,all,all,마,W,ses,30112,s2,True
sell_out,all,all,마,W,ar,30703,s2,True
sell_out,all,all,마,W,arima,30999,s2,True
sell_out,all,all,마,W,hw,33402,s2,True
sell_out,all,all,마,W,arma,33706,s2,True
sell_out,all,all,all,W,ar,40758,s2,True
sell_out,all,all,all,W,arima,43266,s2,True
sell_out,all,all,all,W,ses,43678,s2,True
sell_out,all,all,all,W,hw,45435,s2,True
sell_out,all,all,all,W,arma,47706,s2,True
